cell_id,longitude,latitude,trees,shrubland,grassland,cropland,built_up,bare_sparse_vegetation,snow_ice,permanent_water_bodies,herbaceous_wetland,mangroves,moss_lichen,fraction_sum,valid_pixel_count
NGA_5km_037706,13.719432650605373,12.812313659417555,0.0002222112488272184,0.013106936518126088,0.9812425488688389,0.0013720662824410787,0.0,0.0009135351340674535,0.0,0.0,0.003142701947699232,0.0,0.0,1.0,283514
NGA_5km_022050,8.50920400271215,8.26530666107573,0.0441997027362881,0.18898871163679526,0.13915352939743184,0.6276580562294848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,287287
NGA_5km_032404,11.518560204512545,12.373962632356651,0.0,0.012881398893868398,0.628601000517509,0.35846127307227876,0.0,5.6327516343780915e-05,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,284053
NGA_5km_023359,8.823614352153982,9.552121820257485,0.0017889025152947671,0.04708796718481949,0.6628093456180624,0.27420521367252604,0.0071032008078012925,0.007005370201496109,0.0,0.0,0.0,0.0,0.0,1.0,286209
NGA_5km_012065,6.263415792413345,8.75393927820405,0.16922102287955945,0.051697431488372254,0.23022273893354034,0.3170766515714251,0.0009711542812588108,0.0020293295554619597,0.0,0.18689672696641338,0.04188494432396871,0.0,0.0,1.0,287287
NGA_5km_002348,3.927796053702589,8.798329168372588,0.7854073960411232,0.20050009067194888,0.013248566685731026,0.0,0.0008439466011968697,0.0,0.0,0.0,0.0,0.0,0.0,1.0,286748
NGA_5km_026645,9.811761164685453,8.131936562706514,0.035625690521356654,0.6546107717857317,0.11992314801303565,0.1891073078874042,0.0002848943458895305,0.00044818744658231015,0.0,0.0,0.0,0.0,0.0,1.0,287826
NGA_5km_012950,6.44307884923725,10.304249367018967,0.17685791297651135,0.39237581825182904,0.4037385794798194,0.026443098680295447,0.0005845906115447895,0.0,0.0,0.0,0.0,0.0,0.0,1.0,285670
NGA_5km_029177,10.575329156187047,11.274914583000474,0.0004567942879631191,0.027193315342665992,0.12098723787035476,0.8164038342609771,0.006792179681790071,0.025833473885421936,0.0,0.0005832911677067521,0.0017498735031202563,0.0,0.0,0.9999999999999999,284592
NGA_5km_002915,4.107459110526493,7.909554803977093,0.526925990007852,0.2330227290098879,0.14789143440828834,0.07083793680904435,0.021179462591982657,0.00014244717294476525,0.0,0.0,0.0,0.0,0.0,1.0,287826
NGA_5km_014176,6.712573434473107,9.286260974427057,0.01796350802795486,0.06553489475079163,0.028805780685479933,0.8809756301700448,0.006660900860686038,4.533597444445994e-05,0.0,0.0,1.3949530598295367e-05,0.0,0.0,1.0,286748
NGA_5km_025814,9.542266579449597,9.374903961081925,0.007400225982395692,0.15095833275210288,0.6292912243503006,0.15517457837543766,0.04959058127694003,0.007585057262823106,0.0,0.0,0.0,0.0,0.0,1.0,286748
NGA_5km_026486,9.766845400479479,7.330808944905003,0.08911622422970887,0.16054999739912956,0.5153295302828013,0.2345395592391587,0.00046468884920153276,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,288365
NGA_5km_033497,11.877886318160353,9.419216978806649,0.0016910719089895845,0.0720697112948929,0.3635280511793829,0.5588573385183555,0.0032458797591969507,3.493950225185092e-06,0.0,0.0,0.0006044533889570209,0.0,0.0,1.0,286209
NGA_5km_025309,9.40751928683167,6.438980696183726,0.6869063772048847,0.00124608866613131,0.31079528147758423,6.576579071248581e-05,0.0008964915681333592,8.999529255392795e-05,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,288904
